Parameter,Object,Writable,Value,Value type
Device.WiFi.AccessPoint.2.AssociatedDevice.4,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.4.Hostname,false,false,INVITADO_06,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.HostName,false,false,INVITADO_06,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.MACAddress,false,false,DE:AD:BE:EF:10:06,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.IPAddress,false,false,192.168.1.85,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.SignalStrength,false,false,-50.7,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.4.RSSI,false,false,-50.7,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.4.Noise,false,false,-92.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.4.SNR,false,false,41.5,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.4.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.4.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.4.ThroughputDownlinkMbps,false,false,72.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.ThroughputUplinkMbps,false,false,24.5,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.LatencyMs,false,false,15.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.JitterMs,false,false,3.8,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.RetryRatePercent,false,false,6.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.4.QoEScore,false,false,93,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.4.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.QoEReason,false,false,radio cargada,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.BytesSent,false,false,653634166,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.4.BytesReceived,false,false,89775147,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.4.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.4.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.4.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.Hostname,false,false,INVITADO_06,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.HostName,false,false,INVITADO_06,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.MACAddress,false,false,DE:AD:BE:EF:10:06,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.IPAddress,false,false,192.168.1.85,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.SignalStrength,false,false,-50.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.RSSI,false,false,-50.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.Noise,false,false,-92.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.SNR,false,false,41.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ThroughputDownlinkMbps,false,false,72.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.ThroughputUplinkMbps,false,false,24.5,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.LatencyMs,false,false,15.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.JitterMs,false,false,3.8,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.RetryRatePercent,false,false,6.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.QoEScore,false,false,93,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.QoEReason,false,false,radio cargada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.BytesSent,false,false,653634166,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.BytesReceived,false,false,89775147,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.4.MACAddress,false,false,DE:AD:BE:EF:10:06,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.4.SignalStrength,false,false,-50.7,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.4.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.4.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.4.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.4.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.4.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.4.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.4.Stats.BytesSent,false,false,653634166,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.4.Stats.BytesReceived,false,false,89775147,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.4.Stats.RetryCount,false,false,63,xsd:unsignedLong
Device.Hosts.Host.10,true,false,,
Device.Hosts.Host.10.HostName,false,false,INVITADO_06,xsd:string
Device.Hosts.Host.10.PhysAddress,false,false,DE:AD:BE:EF:10:06,xsd:string
Device.Hosts.Host.10.IPAddress,false,false,192.168.1.85,xsd:string
Device.Hosts.Host.10.ClientID,false,false,DE:AD:BE:EF:10:06,xsd:string
Device.Hosts.Host.10.Active,false,false,true,xsd:boolean
Device.Hosts.Host.10.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Type,false,false,HighUtilization,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.FromDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToAgent,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.ToDevice,false,false,,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Result,false,false,RadioSaturation,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.Reason,false,false,traffic load high,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.TimestampUTC,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Event.1.SteeringCount,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Event,true,false,,
Device.WiFi.DataElements.Network.Event.1,true,false,,
Device.WiFi.DataElements.Network.Event.1.Type,false,false,HighUtilization,xsd:string
Device.WiFi.DataElements.Network.Event.1.ClientMAC,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.STAMACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Event.1.FromDevice,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToAgent,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.ToDevice,false,false,,xsd:string
Device.WiFi.DataElements.Network.Event.1.Result,false,false,RadioSaturation,xsd:string
Device.WiFi.DataElements.Network.Event.1.Reason,false,false,traffic load high,xsd:string
Device.WiFi.DataElements.Network.Event.1.TimestampUTC,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Event.1.SteeringCount,false,false,0,xsd:unsignedInt
Device.X_SARA_QoE.Client,false,false,MOVIL_SARA,xsd:string
Device.X_SARA_QoE.ConnectedAP,false,false,AP_SALON,xsd:string
Device.X_SARA_QoE.SignalStrength,false,false,-50.6,xsd:int
Device.X_SARA_QoE.LatencyMs,false,false,25.8,xsd:decimal
Device.X_SARA_QoE.PacketLossPercent,false,false,2.15,xsd:decimal
Device.X_SARA_QoE.QoEScore,false,false,61,xsd:unsignedInt
Device.X_SARA_QoE.QoEState,false,false,Media,xsd:string
Device.X_SARA_QoE.QoENumeric,false,false,3,xsd:unsignedInt
Device.X_SARA_QoE.Reason,false,false,"radio cargada, perdida de paquetes",xsd:string
